Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS, , ,Attend.,Notes
"Fri, Mar 6, 2020",7:30p,Oklahoma City Thunder,126,New York Knicks,103,"['Box Score', '/boxscores/202003060NYK.html']",,"19,499",
"Fri, Mar 6, 2020",8:00p,Indiana Pacers,108,Chicago Bulls,102,"['Box Score', '/boxscores/202003060CHI.html']",,"20,229",
"Fri, Mar 6, 2020",8:00p,Orlando Magic,132,Minnesota Timberwolves,118,"['Box Score', '/boxscores/202003060MIN.html']",,"14,315",
"Fri, Mar 6, 2020",8:00p,Miami Heat,104,New Orleans Pelicans,110,"['Box Score', '/boxscores/202003060NOP.html']",,"18,384",
"Fri, Mar 6, 2020",8:00p,Utah Jazz,99,Boston Celtics,94,"['Box Score', '/boxscores/202003060BOS.html']",,"19,156",
"Fri, Mar 6, 2020",8:30p,Memphis Grizzlies,96,Dallas Mavericks,121,"['Box Score', '/boxscores/202003060DAL.html']",,"20,370",
"Fri, Mar 6, 2020",9:00p,Portland Trail Blazers,117,Phoenix Suns,127,"['Box Score', '/boxscores/202003060PHO.html']",,"15,522",
"Fri, Mar 6, 2020",10:30p,Milwaukee Bucks,103,Los Angeles Lakers,113,"['Box Score', '/boxscores/202003060LAL.html']",,"18,997",
"Sat, Mar 7, 2020",5:00p,Houston Rockets,99,Charlotte Hornets,108,"['Box Score', '/boxscores/202003070CHO.html']",,"19,159",
"Sat, Mar 7, 2020",7:00p,Utah Jazz,111,Detroit Pistons,105,"['Box Score', '/boxscores/202003070DET.html']",,"16,590",
"Sat, Mar 7, 2020",7:30p,Denver Nuggets,102,Cleveland Cavaliers,104,"['Box Score', '/boxscores/202003070CLE.html']",,"19,432",
"Sat, Mar 7, 2020",8:00p,Atlanta Hawks,101,Memphis Grizzlies,118,"['Box Score', '/boxscores/202003070MEM.html']",,"17,117",
"Sat, Mar 7, 2020",8:30p,Philadelphia 76ers,114,Golden State Warriors,118,"['Box Score', '/boxscores/202003070GSW.html']",,"18,064",
"Sat, Mar 7, 2020",10:00p,Sacramento Kings,123,Portland Trail Blazers,111,"['Box Score', '/boxscores/202003070POR.html']",,"19,691",
"Sun, Mar 8, 2020",3:00p,Chicago Bulls,107,Brooklyn Nets,110,"['Box Score', '/boxscores/202003080BRK.html']",,"15,916",
"Sun, Mar 8, 2020",3:30p,New Orleans Pelicans,120,Minnesota Timberwolves,107,"['Box Score', '/boxscores/202003080MIN.html']",,"18,978",
"Sun, Mar 8, 2020",3:30p,Los Angeles Lakers,112,Los Angeles Clippers,103,"['Box Score', '/boxscores/202003080LAC.html']",,"19,068",
"Sun, Mar 8, 2020",6:00p,Oklahoma City Thunder,105,Boston Celtics,104,"['Box Score', '/boxscores/202003080BOS.html']",,"19,156",
"Sun, Mar 8, 2020",6:00p,Milwaukee Bucks,131,Phoenix Suns,140,"['Box Score', '/boxscores/202003080PHO.html']",,"17,282",
"Sun, Mar 8, 2020",7:00p,Miami Heat,100,Washington Wizards,89,"['Box Score', '/boxscores/202003080WAS.html']",,"18,135",
"Sun, Mar 8, 2020",7:00p,Indiana Pacers,112,Dallas Mavericks,109,"['Box Score', '/boxscores/202003080DAL.html']",,"20,324",
"Sun, Mar 8, 2020",7:00p,Orlando Magic,126,Houston Rockets,106,"['Box Score', '/boxscores/202003080HOU.html']",,"18,055",
"Sun, Mar 8, 2020",7:30p,Detroit Pistons,84,New York Knicks,96,"['Box Score', '/boxscores/202003080NYK.html']",,"18,361",
"Sun, Mar 8, 2020",7:30p,San Antonio Spurs,129,Cleveland Cavaliers,132,"['Box Score', '/boxscores/202003080CLE.html']",OT,"17,995",
"Sun, Mar 8, 2020",9:00p,Toronto Raptors,118,Sacramento Kings,113,"['Box Score', '/boxscores/202003080SAC.html']",,"16,449",
"Mon, Mar 9, 2020",7:30p,Charlotte Hornets,138,Atlanta Hawks,143,"['Box Score', '/boxscores/202003090ATL.html']",2OT,"14,399",
"Mon, Mar 9, 2020",9:00p,Milwaukee Bucks,95,Denver Nuggets,109,"['Box Score', '/boxscores/202003090DEN.html']",,"19,838",
"Mon, Mar 9, 2020",9:00p,Toronto Raptors,101,Utah Jazz,92,"['Box Score', '/boxscores/202003090UTA.html']",,"18,306",
"Tue, Mar 10, 2020",7:00p,New York Knicks,115,Washington Wizards,122,"['Box Score', '/boxscores/202003100WAS.html']",,"15,048",
"Tue, Mar 10, 2020",7:00p,Boston Celtics,114,Indiana Pacers,111,"['Box Score', '/boxscores/202003100IND.html']",,"17,053",
"Tue, Mar 10, 2020",8:00p,Minnesota Timberwolves,111,Houston Rockets,117,"['Box Score', '/boxscores/202003100HOU.html']",,"18,055",
"Tue, Mar 10, 2020",8:00p,Dallas Mavericks,109,San Antonio Spurs,119,"['Box Score', '/boxscores/202003100SAS.html']",,"18,354",
"Tue, Mar 10, 2020",8:00p,Orlando Magic,120,Memphis Grizzlies,115,"['Box Score', '/boxscores/202003100MEM.html']",,"15,388",
"Tue, Mar 10, 2020",8:00p,Cleveland Cavaliers,103,Chicago Bulls,108,"['Box Score', '/boxscores/202003100CHI.html']",,"17,837",
"Tue, Mar 10, 2020",10:00p,Phoenix Suns,105,Portland Trail Blazers,121,"['Box Score', '/boxscores/202003100POR.html']",,"19,393",
"Tue, Mar 10, 2020",10:30p,Brooklyn Nets,104,Los Angeles Lakers,102,"['Box Score', '/boxscores/202003100LAL.html']",,"18,997",
"Tue, Mar 10, 2020",10:30p,Los Angeles Clippers,131,Golden State Warriors,107,"['Box Score', '/boxscores/202003100GSW.html']",,"18,064",
"Wed, Mar 11, 2020",7:00p,Detroit Pistons,106,Philadelphia 76ers,124,"['Box Score', '/boxscores/202003110PHI.html']",,"20,172",
"Wed, Mar 11, 2020",7:30p,New York Knicks,136,Atlanta Hawks,131,"['Box Score', '/boxscores/202003110ATL.html']",OT,"15,393",
"Wed, Mar 11, 2020",7:30p,Charlotte Hornets,109,Miami Heat,98,"['Box Score', '/boxscores/202003110MIA.html']",,"19,600",
"Wed, Mar 11, 2020",8:00p,Denver Nuggets,97,Dallas Mavericks,113,"['Box Score', '/boxscores/202003110DAL.html']",,"20,302",
"Thu, Jul 30, 2020",6:30p,Utah Jazz,106,New Orleans Pelicans,104,"['Box Score', '/boxscores/202007300NOP.html']",,,
"Thu, Jul 30, 2020",9:00p,Los Angeles Clippers,101,Los Angeles Lakers,103,"['Box Score', '/boxscores/202007300LAL.html']",,,
"Fri, Jul 31, 2020",2:30p,Orlando Magic,128,Brooklyn Nets,118,"['Box Score', '/boxscores/202007310BRK.html']",,0,
"Fri, Jul 31, 2020",4:00p,Memphis Grizzlies,135,Portland Trail Blazers,140,"['Box Score', '/boxscores/202007310POR.html']",OT,,
"Fri, Jul 31, 2020",4:00p,Phoenix Suns,125,Washington Wizards,112,"['Box Score', '/boxscores/202007310WAS.html']",,,
"Fri, Jul 31, 2020",6:30p,Boston Celtics,112,Milwaukee Bucks,119,"['Box Score', '/boxscores/202007310MIL.html']",,,
"Fri, Jul 31, 2020",8:00p,Sacramento Kings,120,San Antonio Spurs,129,"['Box Score', '/boxscores/202007310SAS.html']",,,
"Fri, Jul 31, 2020",9:00p,Houston Rockets,153,Dallas Mavericks,149,"['Box Score', '/boxscores/202007310DAL.html']",OT,,
"Sat, Aug 1, 2020",1:00p,Miami Heat,125,Denver Nuggets,105,"['Box Score', '/boxscores/202008010DEN.html']",,,
"Sat, Aug 1, 2020",3:30p,Utah Jazz,94,Oklahoma City Thunder,110,"['Box Score', '/boxscores/202008010OKC.html']",,,
"Sat, Aug 1, 2020",6:00p,New Orleans Pelicans,103,Los Angeles Clippers,126,"['Box Score', '/boxscores/202008010LAC.html']",,,
"Sat, Aug 1, 2020",7:00p,Philadelphia 76ers,121,Indiana Pacers,127,"['Box Score', '/boxscores/202008010IND.html']",,,
"Sat, Aug 1, 2020",8:30p,Los Angeles Lakers,92,Toronto Raptors,107,"['Box Score', '/boxscores/202008010TOR.html']",,,
"Sun, Aug 2, 2020",2:00p,Washington Wizards,110,Brooklyn Nets,118,"['Box Score', '/boxscores/202008020BRK.html']",,,
"Sun, Aug 2, 2020",3:30p,Portland Trail Blazers,124,Boston Celtics,128,"['Box Score', '/boxscores/202008020BOS.html']",,,
"Sun, Aug 2, 2020",4:00p,San Antonio Spurs,108,Memphis Grizzlies,106,"['Box Score', '/boxscores/202008020MEM.html']",,,
"Sun, Aug 2, 2020",6:00p,Sacramento Kings,116,Orlando Magic,132,"['Box Score', '/boxscores/202008020ORL.html']",,,
"Sun, Aug 2, 2020",8:30p,Milwaukee Bucks,116,Houston Rockets,120,"['Box Score', '/boxscores/202008020HOU.html']",,,
"Sun, Aug 2, 2020",9:00p,Dallas Mavericks,115,Phoenix Suns,117,"['Box Score', '/boxscores/202008020PHO.html']",,,
"Mon, Aug 3, 2020",1:30p,Toronto Raptors,107,Miami Heat,103,"['Box Score', '/boxscores/202008030MIA.html']",,,
"Mon, Aug 3, 2020",4:00p,Indiana Pacers,111,Washington Wizards,100,"['Box Score', '/boxscores/202008030WAS.html']",,,
"Mon, Aug 3, 2020",4:00p,Denver Nuggets,121,Oklahoma City Thunder,113,"['Box Score', '/boxscores/202008030OKC.html']",OT,,
"Mon, Aug 3, 2020",6:30p,Memphis Grizzlies,99,New Orleans Pelicans,109,"['Box Score', '/boxscores/202008030NOP.html']",,,
"Mon, Aug 3, 2020",8:00p,San Antonio Spurs,130,Philadelphia 76ers,132,"['Box Score', '/boxscores/202008030PHI.html']",,,
"Mon, Aug 3, 2020",9:00p,Los Angeles Lakers,116,Utah Jazz,108,"['Box Score', '/boxscores/202008030UTA.html']",,,
"Tue, Aug 4, 2020",1:30p,Brooklyn Nets,119,Milwaukee Bucks,116,"['Box Score', '/boxscores/202008040MIL.html']",,,
"Tue, Aug 4, 2020",2:30p,Dallas Mavericks,114,Sacramento Kings,110,"['Box Score', '/boxscores/202008040SAC.html']",OT,,
"Tue, Aug 4, 2020",4:00p,Phoenix Suns,117,Los Angeles Clippers,115,"['Box Score', '/boxscores/202008040LAC.html']",,,
"Tue, Aug 4, 2020",6:00p,Orlando Magic,109,Indiana Pacers,120,"['Box Score', '/boxscores/202008040IND.html']",,,
"Tue, Aug 4, 2020",6:30p,Boston Celtics,106,Miami Heat,112,"['Box Score', '/boxscores/202008040MIA.html']",,,
"Tue, Aug 4, 2020",9:00p,Houston Rockets,102,Portland Trail Blazers,110,"['Box Score', '/boxscores/202008040POR.html']",,,
"Wed, Aug 5, 2020",2:30p,Memphis Grizzlies,115,Utah Jazz,124,"['Box Score', '/boxscores/202008050UTA.html']",,,
"Wed, Aug 5, 2020",4:00p,Philadelphia 76ers,107,Washington Wizards,98,"['Box Score', '/boxscores/202008050WAS.html']",,,
"Wed, Aug 5, 2020",4:00p,Denver Nuggets,132,San Antonio Spurs,126,"['Box Score', '/boxscores/202008050SAS.html']",,,
"Wed, Aug 5, 2020",6:30p,Oklahoma City Thunder,105,Los Angeles Lakers,86,"['Box Score', '/boxscores/202008050LAL.html']",,,
"Wed, Aug 5, 2020",8:00p,Toronto Raptors,109,Orlando Magic,99,"['Box Score', '/boxscores/202008050ORL.html']",,,
"Wed, Aug 5, 2020",9:00p,Brooklyn Nets,115,Boston Celtics,149,"['Box Score', '/boxscores/202008050BOS.html']",,,
"Thu, Aug 6, 2020",1:30p,New Orleans Pelicans,125,Sacramento Kings,140,"['Box Score', '/boxscores/202008060SAC.html']",,,
"Thu, Aug 6, 2020",4:00p,Miami Heat,116,Milwaukee Bucks,130,"['Box Score', '/boxscores/202008060MIL.html']",,,
"Thu, Aug 6, 2020",4:00p,Indiana Pacers,99,Phoenix Suns,114,"['Box Score', '/boxscores/202008060PHO.html']",,,
"Thu, Aug 6, 2020",6:30p,Los Angeles Clippers,126,Dallas Mavericks,111,"['Box Score', '/boxscores/202008060DAL.html']",,,
"Thu, Aug 6, 2020",8:00p,Portland Trail Blazers,125,Denver Nuggets,115,"['Box Score', '/boxscores/202008060DEN.html']",,,
"Thu, Aug 6, 2020",9:00p,Los Angeles Lakers,97,Houston Rockets,113,"['Box Score', '/boxscores/202008060HOU.html']",,,
"Fri, Aug 7, 2020",1:00p,Utah Jazz,111,San Antonio Spurs,119,"['Box Score', '/boxscores/202008070SAS.html']",,,
"Fri, Aug 7, 2020",4:00p,Oklahoma City Thunder,92,Memphis Grizzlies,121,"['Box Score', '/boxscores/202008070MEM.html']",,,
"Fri, Aug 7, 2020",5:00p,Sacramento Kings,106,Brooklyn Nets,119,"['Box Score', '/boxscores/202008070BRK.html']",,,
"Fri, Aug 7, 2020",6:30p,Orlando Magic,101,Philadelphia 76ers,108,"['Box Score', '/boxscores/202008070PHI.html']",,,
"Fri, Aug 7, 2020",8:00p,Washington Wizards,107,New Orleans Pelicans,118,"['Box Score', '/boxscores/202008070NOP.html']",,,
"Fri, Aug 7, 2020",9:00p,Boston Celtics,122,Toronto Raptors,100,"['Box Score', '/boxscores/202008070TOR.html']",,,
"Sat, Aug 8, 2020",1:00p,Los Angeles Clippers,122,Portland Trail Blazers,117,"['Box Score', '/boxscores/202008080POR.html']",,,
"Sat, Aug 8, 2020",3:30p,Utah Jazz,132,Denver Nuggets,134,"['Box Score', '/boxscores/202008080DEN.html']",2OT,,
"Sat, Aug 8, 2020",6:00p,Los Angeles Lakers,111,Indiana Pacers,116,"['Box Score', '/boxscores/202008080IND.html']",,,
"Sat, Aug 8, 2020",7:30p,Phoenix Suns,119,Miami Heat,112,"['Box Score', '/boxscores/202008080MIA.html']",,,
"Sat, Aug 8, 2020",8:30p,Milwaukee Bucks,132,Dallas Mavericks,136,"['Box Score', '/boxscores/202008080DAL.html']",OT,,
"Sun, Aug 9, 2020",12:30p,Washington Wizards,103,Oklahoma City Thunder,121,"['Box Score', '/boxscores/202008090OKC.html']",,,
"Sun, Aug 9, 2020",2:00p,Memphis Grizzlies,99,Toronto Raptors,108,"['Box Score', '/boxscores/202008090TOR.html']",,,
"Sun, Aug 9, 2020",3:00p,San Antonio Spurs,122,New Orleans Pelicans,113,"['Box Score', '/boxscores/202008090NOP.html']",,,
"Sun, Aug 9, 2020",5:00p,Orlando Magic,119,Boston Celtics,122,"['Box Score', '/boxscores/202008090BOS.html']",OT,,
"Sun, Aug 9, 2020",6:30p,Philadelphia 76ers,121,Portland Trail Blazers,124,"['Box Score', '/boxscores/202008090POR.html']",,,
"Sun, Aug 9, 2020",8:00p,Houston Rockets,129,Sacramento Kings,112,"['Box Score', '/boxscores/202008090SAC.html']",,,
"Sun, Aug 9, 2020",9:00p,Brooklyn Nets,129,Los Angeles Clippers,120,"['Box Score', '/boxscores/202008090LAC.html']",,,
"Mon, Aug 10, 2020",2:30p,Oklahoma City Thunder,101,Phoenix Suns,128,"['Box Score', '/boxscores/202008100PHO.html']",,,
"Mon, Aug 10, 2020",3:00p,Dallas Mavericks,122,Utah Jazz,114,"['Box Score', '/boxscores/202008100UTA.html']",,,
"Mon, Aug 10, 2020",6:30p,Toronto Raptors,114,Milwaukee Bucks,106,"['Box Score', '/boxscores/202008100MIL.html']",,,
"Mon, Aug 10, 2020",8:00p,Indiana Pacers,92,Miami Heat,114,"['Box Score', '/boxscores/202008100MIA.html']",,,
"Mon, Aug 10, 2020",9:00p,Denver Nuggets,121,Los Angeles Lakers,124,"['Box Score', '/boxscores/202008100LAL.html']",,,
"Tue, Aug 11, 2020",1:00p,Brooklyn Nets,108,Orlando Magic,96,"['Box Score', '/boxscores/202008110ORL.html']",,,
"Tue, Aug 11, 2020",2:00p,Houston Rockets,105,San Antonio Spurs,123,"['Box Score', '/boxscores/202008110SAS.html']",,,
"Tue, Aug 11, 2020",4:30p,Phoenix Suns,130,Philadelphia 76ers,117,"['Box Score', '/boxscores/202008110PHI.html']",,,
"Tue, Aug 11, 2020",5:00p,Boston Celtics,122,Memphis Grizzlies,107,"['Box Score', '/boxscores/202008110MEM.html']",,,
"Tue, Aug 11, 2020",6:30p,Portland Trail Blazers,134,Dallas Mavericks,131,"['Box Score', '/boxscores/202008110DAL.html']",,,
"Tue, Aug 11, 2020",9:00p,Milwaukee Bucks,126,Washington Wizards,113,"['Box Score', '/boxscores/202008110WAS.html']",,,
"Tue, Aug 11, 2020",9:00p,New Orleans Pelicans,106,Sacramento Kings,112,"['Box Score', '/boxscores/202008110SAC.html']",,,
"Wed, Aug 12, 2020",4:00p,Indiana Pacers,108,Houston Rockets,104,"['Box Score', '/boxscores/202008120HOU.html']",,,
"Wed, Aug 12, 2020",6:30p,Toronto Raptors,125,Philadelphia 76ers,121,"['Box Score', '/boxscores/202008120PHI.html']",,,
"Wed, Aug 12, 2020",8:00p,Miami Heat,115,Oklahoma City Thunder,116,"['Box Score', '/boxscores/202008120OKC.html']",,,
"Wed, Aug 12, 2020",9:00p,Los Angeles Clippers,124,Denver Nuggets,111,"['Box Score', '/boxscores/202008120DEN.html']",,,
"Thu, Aug 13, 2020",12:00p,Washington Wizards,96,Boston Celtics,90,"['Box Score', '/boxscores/202008130BOS.html']",,,
"Thu, Aug 13, 2020",1:30p,Sacramento Kings,136,Los Angeles Lakers,122,"['Box Score', '/boxscores/202008130LAL.html']",,,
"Thu, Aug 13, 2020",4:00p,Dallas Mavericks,102,Phoenix Suns,128,"['Box Score', '/boxscores/202008130PHO.html']",,,
"Thu, Aug 13, 2020",4:00p,Milwaukee Bucks,106,Memphis Grizzlies,119,"['Box Score', '/boxscores/202008130MEM.html']",,,
"Thu, Aug 13, 2020",6:30p,San Antonio Spurs,112,Utah Jazz,118,"['Box Score', '/boxscores/202008130UTA.html']",,,
"Thu, Aug 13, 2020",9:00p,New Orleans Pelicans,127,Orlando Magic,133,"['Box Score', '/boxscores/202008130ORL.html']",,,
"Thu, Aug 13, 2020",9:00p,Portland Trail Blazers,134,Brooklyn Nets,133,"['Box Score', '/boxscores/202008130BRK.html']",,,
"Fri, Aug 14, 2020",1:30p,Denver Nuggets,109,Toronto Raptors,117,"['Box Score', '/boxscores/202008140TOR.html']",,,
"Fri, Aug 14, 2020",4:00p,Miami Heat,92,Indiana Pacers,109,"['Box Score', '/boxscores/202008140IND.html']",,,
"Fri, Aug 14, 2020",6:30p,Oklahoma City Thunder,103,Los Angeles Clippers,107,"['Box Score', '/boxscores/202008140LAC.html']",OT,,
"Fri, Aug 14, 2020",9:00p,Philadelphia 76ers,134,Houston Rockets,96,"['Box Score', '/boxscores/202008140HOU.html']",,,
"Sat, Aug 15, 2020",2:30p,Memphis Grizzlies,122,Portland Trail Blazers,126,"['Box Score', '/boxscores/202008150POR.html']",,,
Playoffs,,,,,,,,,
"Mon, Aug 17, 2020",1:30p,Utah Jazz,125,Denver Nuggets,135,"['Box Score', '/boxscores/202008170DEN.html']",OT,,
"Mon, Aug 17, 2020",4:00p,Brooklyn Nets,110,Toronto Raptors,134,"['Box Score', '/boxscores/202008170TOR.html']",,,
"Mon, Aug 17, 2020",6:30p,Philadelphia 76ers,101,Boston Celtics,109,"['Box Score', '/boxscores/202008170BOS.html']",,,
"Mon, Aug 17, 2020",9:00p,Dallas Mavericks,110,Los Angeles Clippers,118,"['Box Score', '/boxscores/202008170LAC.html']",,,
"Tue, Aug 18, 2020",1:30p,Orlando Magic,122,Milwaukee Bucks,110,"['Box Score', '/boxscores/202008180MIL.html']",,,
"Tue, Aug 18, 2020",4:00p,Miami Heat,113,Indiana Pacers,101,"['Box Score', '/boxscores/202008180IND.html']",,,
"Tue, Aug 18, 2020",6:30p,Oklahoma City Thunder,108,Houston Rockets,123,"['Box Score', '/boxscores/202008180HOU.html']",,,
"Tue, Aug 18, 2020",9:00p,Portland Trail Blazers,100,Los Angeles Lakers,93,"['Box Score', '/boxscores/202008180LAL.html']",,,
"Wed, Aug 19, 2020",1:30p,Brooklyn Nets,99,Toronto Raptors,104,"['Box Score', '/boxscores/202008190TOR.html']",,,
"Wed, Aug 19, 2020",4:00p,Utah Jazz,124,Denver Nuggets,105,"['Box Score', '/boxscores/202008190DEN.html']",,,
"Wed, Aug 19, 2020",6:30p,Philadelphia 76ers,101,Boston Celtics,128,"['Box Score', '/boxscores/202008190BOS.html']",,,
"Wed, Aug 19, 2020",9:00p,Dallas Mavericks,127,Los Angeles Clippers,114,"['Box Score', '/boxscores/202008190LAC.html']",,,
"Thu, Aug 20, 2020",1:00p,Miami Heat,109,Indiana Pacers,100,"['Box Score', '/boxscores/202008200IND.html']",,,
"Thu, Aug 20, 2020",3:30p,Oklahoma City Thunder,98,Houston Rockets,111,"['Box Score', '/boxscores/202008200HOU.html']",,,
"Thu, Aug 20, 2020",6:00p,Orlando Magic,96,Milwaukee Bucks,111,"['Box Score', '/boxscores/202008200MIL.html']",,,
"Thu, Aug 20, 2020",9:00p,Portland Trail Blazers,88,Los Angeles Lakers,111,"['Box Score', '/boxscores/202008200LAL.html']",,,
"Fri, Aug 21, 2020",1:30p,Toronto Raptors,117,Brooklyn Nets,92,"['Box Score', '/boxscores/202008210BRK.html']",,,
"Fri, Aug 21, 2020",4:00p,Denver Nuggets,87,Utah Jazz,124,"['Box Score', '/boxscores/202008210UTA.html']",,,
"Fri, Aug 21, 2020",6:30p,Boston Celtics,102,Philadelphia 76ers,94,"['Box Score', '/boxscores/202008210PHI.html']",,,
"Fri, Aug 21, 2020",9:00p,Los Angeles Clippers,130,Dallas Mavericks,122,"['Box Score', '/boxscores/202008210DAL.html']",,,
"Sat, Aug 22, 2020",1:00p,Milwaukee Bucks,121,Orlando Magic,107,"['Box Score', '/boxscores/202008220ORL.html']",,,
"Sat, Aug 22, 2020",3:30p,Indiana Pacers,115,Miami Heat,124,"['Box Score', '/boxscores/202008220MIA.html']",,,
"Sat, Aug 22, 2020",6:00p,Houston Rockets,107,Oklahoma City Thunder,119,"['Box Score', '/boxscores/202008220OKC.html']",OT,,
"Sat, Aug 22, 2020",8:30p,Los Angeles Lakers,116,Portland Trail Blazers,108,"['Box Score', '/boxscores/202008220POR.html']",,,
"Sun, Aug 23, 2020",1:00p,Boston Celtics,110,Philadelphia 76ers,106,"['Box Score', '/boxscores/202008230PHI.html']",,,
"Sun, Aug 23, 2020",3:30p,Los Angeles Clippers,133,Dallas Mavericks,135,"['Box Score', '/boxscores/202008230DAL.html']",OT,,
"Sun, Aug 23, 2020",6:30p,Toronto Raptors,150,Brooklyn Nets,122,"['Box Score', '/boxscores/202008230BRK.html']",,,
"Sun, Aug 23, 2020",9:00p,Denver Nuggets,127,Utah Jazz,129,"['Box Score', '/boxscores/202008230UTA.html']",,,
"Mon, Aug 24, 2020",1:30p,Milwaukee Bucks,121,Orlando Magic,106,"['Box Score', '/boxscores/202008240ORL.html']",,,
"Mon, Aug 24, 2020",4:00p,Houston Rockets,114,Oklahoma City Thunder,117,"['Box Score', '/boxscores/202008240OKC.html']",,,
"Mon, Aug 24, 2020",6:30p,Indiana Pacers,87,Miami Heat,99,"['Box Score', '/boxscores/202008240MIA.html']",,,
"Mon, Aug 24, 2020",9:00p,Los Angeles Lakers,135,Portland Trail Blazers,115,"['Box Score', '/boxscores/202008240POR.html']",,,
"Tue, Aug 25, 2020",6:30p,Utah Jazz,107,Denver Nuggets,117,"['Box Score', '/boxscores/202008250DEN.html']",,,
"Tue, Aug 25, 2020",9:00p,Dallas Mavericks,111,Los Angeles Clippers,154,"['Box Score', '/boxscores/202008250LAC.html']",,,
"Sat, Aug 29, 2020",3:30p,Orlando Magic,104,Milwaukee Bucks,118,"['Box Score', '/boxscores/202008290MIL.html']",,,
"Sat, Aug 29, 2020",6:30p,Oklahoma City Thunder,80,Houston Rockets,114,"['Box Score', '/boxscores/202008290HOU.html']",,,
"Sat, Aug 29, 2020",9:00p,Portland Trail Blazers,122,Los Angeles Lakers,131,"['Box Score', '/boxscores/202008290LAL.html']",,,
"Sun, Aug 30, 2020",1:00p,Boston Celtics,112,Toronto Raptors,94,"['Box Score', '/boxscores/202008300TOR.html']",,,
"Sun, Aug 30, 2020",3:30p,Los Angeles Clippers,111,Dallas Mavericks,97,"['Box Score', '/boxscores/202008300DAL.html']",,,
"Sun, Aug 30, 2020",8:30p,Denver Nuggets,119,Utah Jazz,107,"['Box Score', '/boxscores/202008300UTA.html']",,,
"Mon, Aug 31, 2020",6:30p,Miami Heat,115,Milwaukee Bucks,104,"['Box Score', '/boxscores/202008310MIL.html']",,,
"Mon, Aug 31, 2020",9:00p,Houston Rockets,100,Oklahoma City Thunder,104,"['Box Score', '/boxscores/202008310OKC.html']",,,
"Tue, Sep 1, 2020",5:30p,Boston Celtics,102,Toronto Raptors,99,"['Box Score', '/boxscores/202009010TOR.html']",,,
"Tue, Sep 1, 2020",8:30p,Utah Jazz,78,Denver Nuggets,80,"['Box Score', '/boxscores/202009010DEN.html']",,,
"Wed, Sep 2, 2020",6:30p,Miami Heat,116,Milwaukee Bucks,114,"['Box Score', '/boxscores/202009020MIL.html']",,,
"Wed, Sep 2, 2020",9:00p,Oklahoma City Thunder,102,Houston Rockets,104,"['Box Score', '/boxscores/202009020HOU.html']",,,
"Thu, Sep 3, 2020",6:30p,Toronto Raptors,104,Boston Celtics,103,"['Box Score', '/boxscores/202009030BOS.html']",,,
"Thu, Sep 3, 2020",9:00p,Denver Nuggets,97,Los Angeles Clippers,120,"['Box Score', '/boxscores/202009030LAC.html']",,,
"Fri, Sep 4, 2020",6:30p,Milwaukee Bucks,100,Miami Heat,115,"['Box Score', '/boxscores/202009040MIA.html']",,,
"Fri, Sep 4, 2020",9:00p,Houston Rockets,112,Los Angeles Lakers,97,"['Box Score', '/boxscores/202009040LAL.html']",,,
"Sat, Sep 5, 2020",6:30p,Toronto Raptors,100,Boston Celtics,93,"['Box Score', '/boxscores/202009050BOS.html']",,,
"Sat, Sep 5, 2020",9:00p,Denver Nuggets,110,Los Angeles Clippers,101,"['Box Score', '/boxscores/202009050LAC.html']",,,
"Sun, Sep 6, 2020",3:30p,Milwaukee Bucks,118,Miami Heat,115,"['Box Score', '/boxscores/202009060MIA.html']",OT,,
"Sun, Sep 6, 2020",8:30p,Houston Rockets,109,Los Angeles Lakers,117,"['Box Score', '/boxscores/202009060LAL.html']",,,
"Mon, Sep 7, 2020",6:30p,Boston Celtics,111,Toronto Raptors,89,"['Box Score', '/boxscores/202009070TOR.html']",,,
"Mon, Sep 7, 2020",9:00p,Los Angeles Clippers,113,Denver Nuggets,107,"['Box Score', '/boxscores/202009070DEN.html']",,,
"Tue, Sep 8, 2020",6:30p,Miami Heat,103,Milwaukee Bucks,94,"['Box Score', '/boxscores/202009080MIL.html']",,,
"Tue, Sep 8, 2020",9:00p,Los Angeles Lakers,112,Houston Rockets,102,"['Box Score', '/boxscores/202009080HOU.html']",,,
"Wed, Sep 9, 2020",6:30p,Toronto Raptors,125,Boston Celtics,122,"['Box Score', '/boxscores/202009090BOS.html']",2OT,,
"Wed, Sep 9, 2020",9:00p,Los Angeles Clippers,96,Denver Nuggets,85,"['Box Score', '/boxscores/202009090DEN.html']",,,
"Thu, Sep 10, 2020",7:00p,Los Angeles Lakers,110,Houston Rockets,100,"['Box Score', '/boxscores/202009100HOU.html']",,,
"Fri, Sep 11, 2020",6:30p,Denver Nuggets,111,Los Angeles Clippers,105,"['Box Score', '/boxscores/202009110LAC.html']",,,
"Fri, Sep 11, 2020",9:00p,Boston Celtics,92,Toronto Raptors,87,"['Box Score', '/boxscores/202009110TOR.html']",,,
"Sat, Sep 12, 2020",8:00p,Houston Rockets,96,Los Angeles Lakers,119,"['Box Score', '/boxscores/202009120LAL.html']",,,
"Sun, Sep 13, 2020",1:00p,Los Angeles Clippers,98,Denver Nuggets,111,"['Box Score', '/boxscores/202009130DEN.html']",,,
"Tue, Sep 15, 2020",6:30p,Miami Heat,117,Boston Celtics,114,"['Box Score', '/boxscores/202009150BOS.html']",OT,,
